1.0, 0.0
1.0113635072305232, 1.33568171062322
1.0278933582709973, 3.09129966189289
1.0450669393187513, 4.808755392281711
1.057396497202653, 6.1087217302100925
1.0710359487906145, 7.521675796575238
1.0872366335282, 9.095424764645827
1.1027181752550177, 10.280155768786813
1.1179490431371948, 11.63272822113791
1.1387550791355676, 13.27068580692766
1.1573800570245387, 14.434094933283006
1.1717147883857515, 15.556450747165286
1.1972043108484498, 17.179696734296414
1.2288635427097132, 19.01374270040546
1.2636941031447386, 20.81808382823194
1.2984506315195972, 22.41977599795893
1.3377528881604772, 24.070490262765745
1.3770618176221592, 25.54005968553038
1.4187054883714207, 26.93069715687701
1.4614427028734052, 28.253405312457815
1.5041830012054258, 29.492397761989203
1.5486374684904263, 30.657242014733967
1.5953393429963811, 31.790991862374653
1.6396708682572716, 32.808815389447865
1.6796865528236318, 33.67626956260756
1.7171556320839565, 34.50205191764486
1.740908085965635, 34.97745082234708
1.7798990696136037, 35.78622427202831
1.8277863331417024, 36.68174313902552
1.8751599505824217, 37.58309363071623
1.917983921889032, 38.33756007543916
1.9624947724313317, 39.08860955256822
2.0010851166289214, 39.73920018243798
2.0246466706624284, 40.10563578720287
2.066552831150409, 40.75877775287604
2.1120524734678288, 41.42649878028299
2.156182160164791, 42.1160884002906
2.194156565744641, 42.645672817770034
2.2185714369471694, 42.971713652907205
2.2625806369361268, 43.5532194106976
2.308767902024938, 44.13820426276537
2.355810281715135, 44.73959055928364
2.392589675044853, 45.18789670759726
2.4219695793809906, 45.63724430137639
2.4586492709626206, 46.12425947281844
2.4943333525776423, 46.5357874055646
2.520375747350458, 46.770913199099866
2.5602298869119817, 47.37779327219156
2.608126788213117, 48.01167872715804
2.654312240765091, 48.64586791257731
2.701352707221959, 49.29919211652216
2.738770919090442, 49.82813870005072
2.763788475574222, 50.15981235449413
2.8048408070193527, 50.761654246691585
2.8510262595713263, 51.39584343211085
2.898068035082578, 52.01363117307962
2.934844942765724, 52.52941434031355
2.964110713333742, 52.76882854174292
2.999358626115352, 53.51299280864065
2.9892448811965084, 53.17485344017489
2.958817507891842, 52.19172943819653
2.9254893678507394, 50.973050641831335
2.8901106828498233, 49.668042378386694
2.850284239716371, 48.309296604582705
2.8080638398846824, 46.89474036007911
2.7660986754486756, 45.52036765447924
2.7233603155241064, 44.228753904002495
2.6819081476831115, 42.8661811264934
2.638205018874169, 41.631175139154834
2.594717311746651, 40.35566669593713
2.551014130072051, 39.12209583498799
2.506425044165674, 37.878319630825196
2.463820597987044, 36.68477285029206
2.4192313484488692, 35.4454387040013
2.3749136899339236, 34.30007116654151
2.3317652217322733, 33.10732167844694
2.2873960032573972, 31.951247642526397
2.241944918466202, 30.739682052881676
2.1988084918865978, 29.60720787314269
2.1543560511184783, 28.387350442136885
2.1099020243806255, 27.21054680281363
2.065908436790262, 26.00335225171446
2.0227091971710554, 24.754088799592132
1.9792194224089223, 23.534709744049472
1.936480851021722, 22.248836499130398
1.8937424676013048, 20.957860582604518
1.8510039901974962, 19.669436001882048
1.8086957100207184, 18.317546943049734
1.7680976162507025, 16.99962254210031
1.730031923040525, 15.731743574217816
1.6887702697623501, 14.314414090141184
1.650159532236781, 12.897552945678825
1.610564838441052, 11.442228481149897
1.5698350993932686, 9.826382472323033
1.537840622261891, 8.631769513307248
1.509903668034612, 7.502316976663408
1.4837986628600626, 6.370482156793798
1.452716934440811, 5.015964979949203
1.4189906543730992, 3.6147903451792587
1.3831641433353625, 2.0620508160859004
1.3597469296246496, 0.8344221688669222
